transaccion_id,usuario_id,banco,timestamp,monto,metodo_pago,categoria_comercio,distrito_home,lat_transaccion,lon_transaccion,distancia_km_home,comercio_nuevo,tx_ultimos_15min,hora_dia,dia_semana,es_fraude
TX_101531,USR_135,BCP,2026-07-15 02:52:05,103.14,Plin,Casinos,San Isidro,-12.10281,-77.0323,8.74,0,1,2,2,0
TX_101532,USR_338,Interbank,2026-07-16 12:45:05,104.8,Tarjeta de Credito,Restaurantes,Santiago de Surco,-12.13425,-77.00898,9.51,0,2,12,3,1
TX_101533,USR_247,Interbank,2026-07-01 12:59:05,130.16,Transferencia,Restaurantes,San Isidro,-12.04391,-77.03051,5.5,0,3,12,2,1
TX_101534,USR_326,BBVA,2026-06-28 20:04:05,377.9,Yape,Casinos,Los Olivos,-12.1461,-76.97431,6.69,0,3,20,6,0
TX_101535,USR_343,Scotiabank,2026-07-11 10:34:05,247.03,Transferencia,Restaurantes,Miraflores,-12.07043,-77.09142,6.18,0,2,10,5,0
TX_101536,USR_436,Scotiabank,2026-07-01 23:26:05,94.98,Tarjeta de Debito,Casinos,San Isidro,-12.05799,-77.06582,11.83,0,3,23,2,0
TX_101537,USR_464,Scotiabank,2026-07-17 07:37:05,195.25,Tarjeta de Credito,Restaurantes,San Isidro,-12.0561,-77.01345,8.04,0,1,7,4,0
TX_101538,USR_300,BBVA,2026-07-16 10:45:05,137.37,Yape,Otros,Santiago de Surco,-11.90516,-77.02874,11.39,0,3,10,3,1
TX_101539,USR_253,Scotiabank,2026-06-30 03:09:05,106.7,Tarjeta de Debito,Otros,San Isidro,-12.07402,-77.02167,3.52,0,1,3,1,0
TX_101540,USR_172,Interbank,2026-06-21 20:20:05,37.04,Plin,Supermercados,Los Olivos,-12.08369,-76.93925,4.31,0,3,20,6,0
TX_101541,USR_300,BCP,2026-07-11 23:25:05,98.53,Tarjeta de Credito,Restaurantes,Los Olivos,-12.11765,-76.92273,1.92,0,1,23,5,0
TX_101542,USR_395,Interbank,2026-06-17 21:47:05,47.32,Tarjeta de Debito,Tecnologia,Los Olivos,-12.02225,-77.05027,5.89,0,2,21,2,0
TX_101543,USR_116,Interbank,2026-07-08 07:18:05,374.49,Tarjeta de Debito,Casinos,Santiago de Surco,-12.11158,-76.93272,10.18,0,1,7,2,1
TX_101544,USR_228,BCP,2026-06-18 01:47:05,66.29,Yape,Restaurantes,Miraflores,-11.99593,-77.00824,4.45,1,3,1,3,0
TX_101545,USR_316,Interbank,2026-07-09 11:06:05,461.31,Plin,Otros,Santiago de Surco,-12.11121,-77.04524,2.62,0,1,11,3,0
TX_101546,USR_160,BBVA,2026-06-27 07:22:05,119.23,Tarjeta de Debito,Otros,Los Olivos,-12.00583,-76.90291,1.88,1,3,7,5,0
TX_101547,USR_203,BCP,2026-06-27 01:17:05,154.77,Tarjeta de Credito,Casinos,Santiago de Surco,-11.94343,-76.93504,5.45,0,3,1,5,0
TX_101548,USR_141,Interbank,2026-07-09 03:57:05,122.44,Tarjeta de Debito,Tecnologia,Los Olivos,-12.13937,-76.90115,2.99,0,1,3,3,0
TX_101549,USR_124,Banco de la Nacion,2026-07-03 05:42:05,25.78,Transferencia,Restaurantes,Lima,-12.04506,-77.06636,4.61,1,3,5,4,1
TX_101550,USR_138,Interbank,2026-07-12 13:10:05,75.7,Tarjeta de Credito,Restaurantes,Lima,-12.03474,-77.07123,9.26,0,2,13,6,0
TX_101551,USR_390,BBVA,2026-07-15 23:23:05,20.66,Tarjeta de Credito,Tecnologia,San Isidro,-11.95223,-76.99932,4.92,0,3,23,2,0
TX_101552,USR_230,Scotiabank,2026-06-29 17:11:05,151.31,Tarjeta de Debito,Tecnologia,Miraflores,-12.03302,-76.97227,6.86,0,2,17,0,0
TX_101553,USR_328,Interbank,2026-07-16 03:23:05,93.83,Yape,Tecnologia,Lima,-12.00812,-77.06579,5.91,0,2,3,3,0
TX_101554,USR_207,Scotiabank,2026-06-19 14:17:05,230.75,Tarjeta de Credito,Otros,Los Olivos,-11.9522,-76.92791,7.96,0,3,14,4,0
TX_101555,USR_271,Banco de la Nacion,2026-06-30 02:33:05,42.36,Transferencia,Casinos,Santiago de Surco,-12.01006,-76.9936,2.91,0,2,2,1,0
TX_101556,USR_201,Interbank,2026-07-06 23:40:05,31.97,Yape,Tecnologia,Santiago de Surco,-12.06043,-77.01781,11.25,1,2,23,0,0
TX_101557,USR_453,BCP,2026-07-05 03:07:05,83.22,Yape,Casinos,San Isidro,-12.12854,-76.97959,7.18,0,1,3,6,0
TX_101558,USR_111,Scotiabank,2026-07-03 12:21:05,396.74,Yape,Supermercados,Santiago de Surco,-11.96752,-76.97301,3.98,1,2,12,4,0
TX_101559,USR_374,Banco de la Nacion,2026-06-20 00:44:05,190.9,Tarjeta de Credito,Restaurantes,Lima,-11.93222,-77.09144,2.56,0,2,0,5,0
TX_101560,USR_200,BCP,2026-07-10 09:01:05,86.43,Yape,Restaurantes,Santiago de Surco,-11.90748,-76.90002,2.85,0,2,9,4,0
TX_101561,USR_143,BCP,2026-07-05 20:49:05,114.25,Tarjeta de Debito,Grifos,Lima,-11.91835,-77.02722,8.74,1,2,20,6,0
TX_101562,USR_404,BCP,2026-07-08 14:33:05,18.2,Yape,Supermercados,Lima,-11.95065,-77.08769,6.66,0,2,14,2,0
TX_101563,USR_116,BCP,2026-07-09 04:04:05,630.77,Transferencia,Tecnologia,Miraflores,-11.98913,-76.92954,4.9,1,3,4,3,0
TX_101564,USR_429,Interbank,2026-07-14 21:36:05,169.68,Plin,Tecnologia,San Isidro,-11.95463,-76.9014,4.5,0,2,21,1,0
TX_101565,USR_156,Interbank,2026-06-24 15:10:05,55.41,Transferencia,Otros,Los Olivos,-12.04198,-76.93673,9.84,0,3,15,2,0
TX_101566,USR_410,Interbank,2026-06-20 16:11:05,137.21,Tarjeta de Credito,Supermercados,Lima,-12.00131,-76.92962,10.19,1,3,16,5,0
TX_101567,USR_402,Banco de la Nacion,2026-06-18 05:46:05,22.39,Yape,Tecnologia,San Isidro,-12.06283,-76.97481,6.6,1,3,5,3,0
TX_101568,USR_111,Banco de la Nacion,2026-07-16 05:05:05,511.49,Yape,Grifos,Los Olivos,-12.06832,-76.91553,6.1,0,1,5,3,0
TX_101569,USR_417,Banco de la Nacion,2026-06-26 01:46:05,33.82,Tarjeta de Debito,Casinos,Santiago de Surco,-11.96083,-77.09285,9.21,0,1,1,4,0
TX_101570,USR_179,BBVA,2026-06-24 20:16:05,161.63,Yape,Restaurantes,San Isidro,-12.03652,-76.94666,8.32,0,3,20,2,0
TX_101571,USR_315,Banco de la Nacion,2026-06-24 10:04:05,47.25,Transferencia,Supermercados,San Isidro,-12.09696,-76.96586,5.06,1,1,10,2,0
TX_101572,USR_438,Interbank,2026-07-11 21:26:05,194.64,Tarjeta de Credito,Restaurantes,San Isidro,-12.09952,-77.09008,2.08,0,2,21,5,0
TX_101573,USR_363,Interbank,2026-07-05 15:02:05,229.97,Plin,Casinos,Santiago de Surco,-11.93521,-76.99121,8.55,0,3,15,6,0
TX_101574,USR_248,BBVA,2026-06-17 15:03:05,172.86,Yape,Supermercados,Santiago de Surco,-11.98056,-76.99699,3.04,0,3,15,2,0
TX_101575,USR_180,BBVA,2026-07-02 22:33:05,147.98,Plin,Casinos,San Isidro,-12.01349,-76.96169,0.91,0,3,22,3,0
TX_101576,USR_314,Banco de la Nacion,2026-07-01 18:42:05,339.5,Yape,Tecnologia,Miraflores,-12.04977,-77.08449,9.63,1,1,18,2,0
TX_101577,USR_473,Scotiabank,2026-06-18 05:37:05,17.28,Tarjeta de Credito,Tecnologia,Lima,-12.0423,-76.93894,6.57,0,1,5,3,0
TX_101578,USR_297,BBVA,2026-07-11 19:47:05,65.28,Transferencia,Tecnologia,Santiago de Surco,-12.13564,-77.07212,10.54,0,1,19,5,0
TX_101579,USR_299,BCP,2026-07-04 11:11:05,47.81,Tarjeta de Credito,Casinos,Miraflores,-12.03627,-77.01627,5.76,0,2,11,5,0
TX_101580,USR_124,Interbank,2026-07-10 00:24:05,668.6,Plin,Casinos,Santiago de Surco,-11.95114,-76.92374,11.42,0,1,0,4,1
TX_101581,USR_188,BCP,2026-07-14 08:07:05,78.99,Yape,Casinos,San Isidro,-12.053,-76.98789,4.67,0,3,8,1,0
TX_101582,USR_367,Interbank,2026-06-28 21:43:05,202.86,Plin,Restaurantes,Miraflores,-12.0541,-77.02408,8.03,1,1,21,6,0
TX_101583,USR_242,Interbank,2026-07-15 21:11:05,178.15,Transferencia,Casinos,Los Olivos,-12.14607,-77.09036,4.23,0,1,21,2,0
TX_101584,USR_158,BBVA,2026-07-03 23:49:05,40.75,Tarjeta de Credito,Tecnologia,Lima,-12.03554,-76.96555,0.24,0,1,23,4,0
TX_101585,USR_464,BBVA,2026-06-27 16:14:05,45.97,Plin,Grifos,Lima,-12.14367,-76.90269,4.89,0,1,16,5,1
TX_101586,USR_125,BCP,2026-06-17 14:20:05,54.54,Plin,Casinos,Santiago de Surco,-12.00741,-76.91764,8.18,0,3,14,2,0
TX_101587,USR_146,Interbank,2026-06-19 15:14:05,84.43,Transferencia,Grifos,Lima,-12.0233,-76.95654,2.85,0,1,15,4,0
TX_101588,USR_387,BCP,2026-07-09 12:47:05,45.05,Yape,Tecnologia,Los Olivos,-11.94,-77.07894,5.93,0,3,12,3,0
TX_101589,USR_365,Scotiabank,2026-06-18 22:32:05,7.98,Plin,Casinos,Miraflores,-12.00455,-77.05211,3.45,0,1,22,3,0
TX_101590,USR_115,BCP,2026-07-13 15:46:05,322.28,Transferencia,Restaurantes,Miraflores,-12.06914,-77.06263,1.97,0,2,15,0,0
TX_101591,USR_298,Banco de la Nacion,2026-07-10 19:10:05,510.5,Yape,Restaurantes,San Isidro,-12.02094,-77.02891,6.93,1,2,19,4,1
TX_101592,USR_381,BCP,2026-07-05 22:03:05,67.68,Yape,Grifos,Miraflores,-11.97507,-77.0529,12.32,0,3,22,6,0
TX_101593,USR_185,Banco de la Nacion,2026-07-04 16:57:05,66.99,Tarjeta de Credito,Otros,Santiago de Surco,-12.12651,-77.05111,4.31,0,3,16,5,0
TX_101594,USR_349,Banco de la Nacion,2026-07-12 00:38:05,6.07,Transferencia,Restaurantes,Los Olivos,-11.99473,-76.97665,6.59,0,2,0,6,0
TX_101595,USR_490,Banco de la Nacion,2026-06-25 18:00:05,176.03,Yape,Restaurantes,San Isidro,-11.92084,-77.03626,12.39,0,2,18,3,0
TX_101596,USR_369,Scotiabank,2026-07-03 22:32:05,266.82,Tarjeta de Credito,Restaurantes,Santiago de Surco,-12.07522,-76.96457,7.25,0,1,22,4,0
TX_101597,USR_434,BCP,2026-06-29 18:11:05,28.78,Tarjeta de Debito,Tecnologia,Santiago de Surco,-11.99334,-76.91042,7.48,0,2,18,0,0
TX_101598,USR_216,BCP,2026-06-22 09:11:05,31.09,Transferencia,Restaurantes,Santiago de Surco,-11.94467,-76.9723,3.14,0,3,9,0,0
TX_101599,USR_106,Scotiabank,2026-06-17 15:36:05,239.16,Tarjeta de Debito,Supermercados,Lima,-12.02205,-76.94967,5.82,1,3,15,2,0
TX_101600,USR_236,Interbank,2026-07-13 09:58:05,148.68,Yape,Casinos,Santiago de Surco,-11.97051,-76.94968,4.78,0,2,9,0,1
TX_101601,USR_470,BBVA,2026-07-07 07:31:05,11.88,Transferencia,Restaurantes,Lima,-12.07225,-77.03386,5.64,0,3,7,1,0
TX_101602,USR_275,BCP,2026-07-02 11:40:05,151.15,Tarjeta de Credito,Otros,Miraflores,-12.07349,-77.09701,8.98,0,1,11,3,1
TX_101603,USR_427,BBVA,2026-07-03 13:34:05,60.42,Yape,Otros,Lima,-11.9831,-77.08899,5.56,0,1,13,4,0
TX_101604,USR_414,Scotiabank,2026-07-02 15:05:05,74.0,Transferencia,Restaurantes,Santiago de Surco,-11.97365,-77.04359,1.8,1,2,15,3,0
TX_101605,USR_314,Interbank,2026-07-08 11:29:05,225.28,Transferencia,Restaurantes,Los Olivos,-11.91575,-76.96209,10.86,0,3,11,2,0
TX_101606,USR_181,Interbank,2026-07-10 00:31:05,254.85,Tarjeta de Debito,Supermercados,Los Olivos,-12.09379,-76.91866,6.27,0,2,0,4,0
TX_101607,USR_322,Interbank,2026-06-24 21:46:05,81.71,Yape,Restaurantes,Miraflores,-12.03295,-76.90824,11.37,1,3,21,2,0
TX_101608,USR_471,Scotiabank,2026-07-14 17:37:05,446.05,Tarjeta de Credito,Restaurantes,Santiago de Surco,-12.08737,-77.09483,6.52,0,3,17,1,0
TX_101609,USR_202,Banco de la Nacion,2026-07-01 14:42:05,83.25,Tarjeta de Credito,Casinos,Lima,-12.12998,-76.90198,1.9,0,3,14,2,0
TX_101610,USR_372,Banco de la Nacion,2026-07-16 10:33:05,226.65,Yape,Otros,Los Olivos,-12.04919,-77.0355,6.34,0,1,10,3,0
TX_101611,USR_113,BBVA,2026-06-22 15:14:05,104.21,Yape,Supermercados,San Isidro,-12.05648,-76.93141,6.55,0,3,15,0,0
TX_101612,USR_258,Banco de la Nacion,2026-07-14 19:00:05,346.73,Plin,Otros,Santiago de Surco,-12.08239,-77.06394,3.47,0,1,19,1,0
TX_101613,USR_251,Banco de la Nacion,2026-07-15 07:06:05,362.51,Tarjeta de Debito,Supermercados,Santiago de Surco,-12.07575,-77.08742,5.64,0,3,7,2,0
TX_101614,USR_207,Interbank,2026-06-28 19:31:05,18.72,Yape,Otros,San Isidro,-12.0599,-77.02433,5.55,0,2,19,6,0
TX_101615,USR_287,Interbank,2026-06-19 04:33:05,418.49,Yape,Restaurantes,Los Olivos,-11.90279,-76.92821,6.98,0,1,4,4,0
TX_101616,USR_400,BBVA,2026-06-30 18:42:05,266.9,Plin,Otros,San Isidro,-11.95426,-77.05584,3.88,1,1,18,1,0
TX_101617,USR_197,BCP,2026-06-27 23:52:05,240.04,Plin,Otros,Miraflores,-12.13215,-77.06921,6.6,0,1,23,5,0
TX_101618,USR_230,BBVA,2026-06-30 08:29:05,38.64,Transferencia,Supermercados,Lima,-11.9319,-76.91804,3.71,0,2,8,1,0
TX_101619,USR_392,BBVA,2026-06-19 12:25:05,250.31,Tarjeta de Credito,Grifos,Lima,-11.99167,-76.91233,5.44,0,1,12,4,0
TX_101620,USR_270,Scotiabank,2026-07-04 08:24:05,289.7,Tarjeta de Debito,Supermercados,Los Olivos,-11.92735,-77.09749,2.56,0,2,8,5,0
TX_101621,USR_282,Scotiabank,2026-07-07 19:03:05,56.19,Transferencia,Supermercados,San Isidro,-12.06457,-76.95451,1.38,0,3,19,1,0
TX_101622,USR_463,BBVA,2026-06-27 07:05:05,461.3,Yape,Supermercados,Santiago de Surco,-12.03387,-77.03816,4.4,0,3,7,5,1
TX_101623,USR_138,BBVA,2026-06-27 20:45:05,12.67,Plin,Tecnologia,Santiago de Surco,-11.92594,-77.02506,4.01,0,2,20,5,0
TX_101624,USR_114,BBVA,2026-06-18 20:53:05,29.36,Tarjeta de Credito,Tecnologia,Santiago de Surco,-12.08186,-77.00618,5.11,0,1,20,3,0
TX_101625,USR_475,Banco de la Nacion,2026-06-27 02:03:05,120.69,Transferencia,Tecnologia,Miraflores,-11.92112,-77.01464,12.79,0,1,2,5,0
TX_101626,USR_103,Scotiabank,2026-07-12 20:51:05,133.63,Tarjeta de Credito,Supermercados,Miraflores,-11.94288,-76.99701,6.08,0,2,20,6,0
TX_101627,USR_448,BBVA,2026-06-20 19:29:05,160.41,Plin,Grifos,Santiago de Surco,-11.90486,-76.98353,6.35,0,3,19,5,0
TX_101628,USR_496,Interbank,2026-06-23 10:11:05,7.57,Transferencia,Supermercados,Los Olivos,-12.06894,-77.00688,11.92,0,2,10,1,0
TX_101629,USR_309,Interbank,2026-07-10 09:21:05,489.21,Transferencia,Restaurantes,Miraflores,-12.09106,-76.95969,11.27,0,1,9,4,0
TX_101630,USR_260,Banco de la Nacion,2026-07-16 11:00:05,11.84,Tarjeta de Credito,Grifos,Miraflores,-12.06728,-76.95628,10.38,0,1,11,3,0
TX_101631,USR_115,Banco de la Nacion,2026-07-10 21:19:05,28.16,Plin,Tecnologia,Lima,-11.91134,-77.01193,2.27,1,1,21,4,0
TX_101632,USR_207,BCP,2026-07-11 03:28:05,7.12,Yape,Otros,Lima,-12.06673,-77.07151,7.09,0,1,3,5,1
TX_101633,USR_481,BCP,2026-07-16 06:09:05,130.5,Transferencia,Otros,Los Olivos,-12.0087,-76.97187,9.09,0,3,6,3,0
TX_101634,USR_410,BCP,2026-07-07 15:08:05,408.83,Yape,Casinos,Miraflores,-12.04908,-76.94541,9.5,1,3,15,1,0
TX_101635,USR_326,Banco de la Nacion,2026-06-29 16:29:05,169.47,Plin,Grifos,Miraflores,-12.05094,-76.97238,6.57,0,3,16,0,0
TX_101636,USR_269,Banco de la Nacion,2026-07-09 23:19:05,264.45,Transferencia,Tecnologia,San Isidro,-12.10166,-76.98239,0.94,0,1,23,3,0
TX_101637,USR_133,Banco de la Nacion,2026-07-11 01:24:05,7.01,Transferencia,Grifos,Los Olivos,-12.01573,-77.05412,13.49,0,1,1,5,0
TX_101638,USR_350,Interbank,2026-07-15 12:45:05,122.14,Yape,Grifos,Los Olivos,-11.93765,-76.97097,5.65,1,1,12,2,0
TX_101639,USR_346,Banco de la Nacion,2026-07-01 23:23:05,97.31,Tarjeta de Debito,Otros,San Isidro,-12.13763,-77.03303,5.0,0,2,23,2,0
TX_101640,USR_368,Interbank,2026-07-08 05:54:05,108.66,Yape,Supermercados,San Isidro,-11.92769,-76.91609,5.01,0,1,5,2,0
TX_101641,USR_240,BCP,2026-07-02 17:52:05,16.24,Yape,Restaurantes,Lima,-11.98363,-76.96926,5.25,1,3,17,3,0
TX_101642,USR_373,BCP,2026-07-07 13:43:05,178.01,Tarjeta de Debito,Casinos,Los Olivos,-11.99582,-77.04436,3.72,0,3,13,1,0
TX_101643,USR_195,BCP,2026-07-17 09:45:05,109.94,Plin,Tecnologia,Los Olivos,-11.99352,-77.00541,4.45,0,3,9,4,0
TX_101644,USR_326,BBVA,2026-06-21 06:39:05,222.32,Plin,Grifos,San Isidro,-12.07593,-76.93068,14.53,0,2,6,6,0
TX_101645,USR_478,BBVA,2026-07-02 01:23:05,104.62,Transferencia,Casinos,Santiago de Surco,-12.04621,-77.03291,4.79,0,3,1,3,1
TX_101646,USR_138,Scotiabank,2026-07-04 20:33:05,29.27,Tarjeta de Credito,Grifos,Santiago de Surco,-11.95018,-76.99491,6.12,1,2,20,5,0
TX_101647,USR_401,Scotiabank,2026-07-17 04:23:05,161.73,Tarjeta de Credito,Otros,Lima,-12.0734,-76.96407,9.71,0,2,4,4,0
TX_101648,USR_128,Scotiabank,2026-06-20 01:45:05,33.38,Transferencia,Restaurantes,Santiago de Surco,-12.03249,-76.94909,6.12,0,2,1,5,0
TX_101649,USR_417,BBVA,2026-07-02 20:07:05,313.82,Tarjeta de Credito,Otros,Santiago de Surco,-12.14509,-77.06522,4.43,0,1,20,3,0
TX_101650,USR_344,BBVA,2026-07-02 04:43:05,147.44,Yape,Casinos,Santiago de Surco,-11.96661,-76.98697,6.09,0,1,4,3,0
TX_101651,USR_335,Scotiabank,2026-06-22 10:22:05,30.65,Yape,Tecnologia,Miraflores,-12.04557,-76.91756,2.46,0,3,10,0,0
TX_101652,USR_284,Scotiabank,2026-07-02 01:13:05,496.87,Tarjeta de Debito,Grifos,Lima,-12.01866,-76.90633,2.64,0,3,1,3,0
TX_101653,USR_371,Banco de la Nacion,2026-07-07 13:28:05,114.59,Tarjeta de Debito,Restaurantes,San Isidro,-12.12133,-76.96877,7.7,0,2,13,1,0
TX_101654,USR_335,Scotiabank,2026-06-28 12:51:05,16.35,Transferencia,Otros,Santiago de Surco,-11.90207,-76.90327,11.17,0,1,12,6,0
TX_101655,USR_338,Banco de la Nacion,2026-06-26 14:26:05,152.86,Transferencia,Casinos,Miraflores,-12.07438,-76.98585,8.04,1,3,14,4,0
TX_101656,USR_476,Interbank,2026-06-29 18:49:05,48.79,Transferencia,Otros,Santiago de Surco,-11.99125,-77.01148,1.97,0,3,18,0,0
TX_101657,USR_365,BBVA,2026-07-05 16:06:05,249.21,Yape,Grifos,Miraflores,-12.00469,-76.98968,5.08,0,1,16,6,0
TX_101658,USR_458,Scotiabank,2026-06-21 00:53:05,260.42,Tarjeta de Credito,Grifos,Lima,-11.95373,-77.07686,0.36,1,2,0,6,0
TX_101659,USR_439,BBVA,2026-06-22 14:28:05,584.11,Transferencia,Tecnologia,Santiago de Surco,-12.07654,-77.01966,5.98,0,3,14,0,1
TX_101660,USR_488,BBVA,2026-07-16 05:42:05,109.53,Transferencia,Restaurantes,Miraflores,-11.96102,-77.00832,3.28,1,3,5,3,0
TX_101661,USR_164,BBVA,2026-06-27 17:55:05,96.03,Yape,Supermercados,Los Olivos,-12.05437,-76.93027,10.06,0,1,17,5,0
TX_101662,USR_276,Interbank,2026-07-06 08:12:05,215.04,Yape,Otros,Los Olivos,-12.04721,-76.94827,2.35,0,1,8,0,0
TX_101663,USR_102,BCP,2026-07-09 13:55:05,26.32,Yape,Grifos,Miraflores,-11.98182,-76.97971,0.27,0,2,13,3,0
TX_101664,USR_241,Scotiabank,2026-07-09 16:59:05,123.75,Tarjeta de Credito,Casinos,Santiago de Surco,-11.95393,-77.03054,5.48,0,2,16,3,0
TX_101665,USR_475,BCP,2026-06-18 22:28:05,123.53,Transferencia,Otros,Santiago de Surco,-11.98328,-77.06259,2.91,0,3,22,3,0
TX_101666,USR_257,BCP,2026-06-28 23:59:05,19.06,Plin,Tecnologia,Lima,-11.92503,-77.03045,8.18,0,2,23,6,0
TX_101667,USR_423,BCP,2026-07-06 13:16:05,86.19,Plin,Tecnologia,Lima,-12.07871,-76.96404,11.24,0,3,13,0,0
TX_101668,USR_245,BBVA,2026-06-30 15:49:05,292.89,Transferencia,Grifos,San Isidro,-11.92485,-77.04739,1.46,0,3,15,1,0
TX_101669,USR_392,Banco de la Nacion,2026-06-25 03:01:05,295.85,Transferencia,Grifos,Lima,-12.11728,-77.01462,5.02,1,1,3,3,0
TX_101670,USR_252,BBVA,2026-07-08 15:40:05,20.68,Transferencia,Grifos,Santiago de Surco,-11.98512,-77.02265,16.95,0,3,15,2,0
TX_101671,USR_292,BBVA,2026-07-04 05:45:05,19.27,Transferencia,Supermercados,San Isidro,-12.01309,-76.94688,8.12,1,1,5,5,0
TX_101672,USR_172,BCP,2026-06-20 04:37:05,50.71,Tarjeta de Credito,Grifos,Lima,-12.02634,-76.92324,12.37,0,3,4,5,0
TX_101673,USR_498,BBVA,2026-07-02 02:49:05,316.64,Plin,Otros,Miraflores,-12.07227,-76.96013,2.99,0,3,2,3,0
TX_101674,USR_404,BCP,2026-06-21 01:43:05,25.7,Tarjeta de Debito,Otros,Los Olivos,-12.02407,-77.03168,3.54,0,3,1,6,0
TX_101675,USR_476,Banco de la Nacion,2026-06-24 18:09:05,195.94,Plin,Restaurantes,Lima,-12.10956,-77.01336,2.9,0,2,18,2,0
TX_101676,USR_443,Scotiabank,2026-07-01 21:07:05,21.0,Plin,Casinos,Lima,-12.05767,-77.07133,4.24,0,2,21,2,0
TX_101677,USR_239,BCP,2026-07-08 03:41:05,151.38,Yape,Grifos,Miraflores,-12.12533,-77.06638,8.03,0,1,3,2,0
TX_101678,USR_286,Banco de la Nacion,2026-06-21 16:31:05,71.02,Transferencia,Otros,Santiago de Surco,-12.00704,-77.06714,3.0,0,3,16,6,0
TX_101679,USR_392,Scotiabank,2026-06-21 07:09:05,238.32,Transferencia,Otros,Miraflores,-12.12606,-77.07388,6.09,0,1,7,6,0
TX_101680,USR_160,Interbank,2026-06-26 23:07:05,44.93,Transferencia,Otros,Lima,-12.10991,-77.06408,3.96,0,1,23,4,0
TX_101681,USR_479,BCP,2026-06-22 10:05:05,157.92,Yape,Supermercados,Santiago de Surco,-12.12863,-77.05946,9.4,0,3,10,0,0
TX_101682,USR_297,BCP,2026-06-27 12:37:05,45.32,Tarjeta de Credito,Casinos,San Isidro,-12.05467,-77.07763,0.58,0,2,12,5,0
TX_101683,USR_394,Interbank,2026-06-25 03:03:05,192.59,Tarjeta de Credito,Tecnologia,Lima,-11.93951,-76.97195,3.55,0,2,3,3,0
TX_101684,USR_418,Interbank,2026-06-19 08:32:05,315.34,Tarjeta de Debito,Otros,Miraflores,-11.92328,-76.90192,6.82,0,1,8,4,0
TX_101685,USR_401,BCP,2026-07-16 15:35:05,25.34,Tarjeta de Credito,Grifos,San Isidro,-12.13203,-76.92416,2.26,0,2,15,3,0
TX_101686,USR_443,Interbank,2026-07-06 13:40:05,307.16,Tarjeta de Credito,Otros,Los Olivos,-11.99136,-77.09088,5.6,0,3,13,0,0
TX_101687,USR_110,BBVA,2026-07-07 10:51:05,140.05,Transferencia,Casinos,San Isidro,-11.9789,-77.01539,5.35,0,3,10,1,0
TX_101688,USR_161,Scotiabank,2026-06-22 18:33:05,25.39,Plin,Tecnologia,Miraflores,-12.01656,-76.92814,9.78,0,2,18,0,0
TX_101689,USR_432,Scotiabank,2026-06-27 14:05:05,88.67,Tarjeta de Credito,Supermercados,San Isidro,-11.98325,-77.07307,7.01,0,2,14,5,0
TX_101690,USR_325,Scotiabank,2026-06-23 06:02:05,31.31,Tarjeta de Credito,Restaurantes,Miraflores,-12.09158,-76.93047,7.14,0,1,6,1,0
TX_101691,USR_252,BBVA,2026-06-29 06:22:05,185.77,Yape,Grifos,Lima,-12.02759,-76.98146,12.31,1,2,6,0,0
TX_101692,USR_298,Interbank,2026-06-23 00:20:05,218.36,Tarjeta de Debito,Restaurantes,Santiago de Surco,-12.05228,-76.91374,14.21,0,1,0,1,0
TX_101693,USR_151,Banco de la Nacion,2026-06-24 02:31:05,21.77,Yape,Supermercados,Los Olivos,-12.12757,-76.92479,7.28,0,3,2,2,0
TX_101694,USR_359,Interbank,2026-06-20 22:36:05,110.83,Transferencia,Casinos,Santiago de Surco,-11.99361,-76.96459,6.08,0,3,22,5,0
TX_101695,USR_158,BCP,2026-06-24 23:56:05,257.81,Plin,Casinos,Santiago de Surco,-12.0262,-76.96844,6.84,0,3,23,2,0
TX_101696,USR_171,Scotiabank,2026-06-21 07:17:05,417.71,Tarjeta de Debito,Supermercados,Santiago de Surco,-12.08121,-77.05737,4.91,0,2,7,6,0
TX_101697,USR_247,Interbank,2026-07-11 13:58:05,113.08,Yape,Otros,Miraflores,-12.03158,-77.07665,14.8,0,2,13,5,0
TX_101698,USR_448,Banco de la Nacion,2026-07-01 10:29:05,455.2,Tarjeta de Credito,Supermercados,Miraflores,-11.95618,-77.01692,7.81,0,2,10,2,0
TX_101699,USR_162,BCP,2026-06-26 10:53:05,120.08,Tarjeta de Credito,Grifos,Los Olivos,-11.94959,-77.06268,4.15,0,1,10,4,0
TX_101700,USR_409,BBVA,2026-06-22 09:24:05,80.18,Tarjeta de Debito,Tecnologia,Miraflores,-11.98762,-77.07952,1.72,0,1,9,0,0
TX_101701,USR_472,BBVA,2026-06-30 10:44:05,287.78,Tarjeta de Credito,Restaurantes,Miraflores,-12.03306,-77.03953,1.51,0,1,10,1,0
TX_101702,USR_342,Banco de la Nacion,2026-06-27 03:58:05,106.88,Yape,Restaurantes,Miraflores,-12.00606,-76.9279,3.39,0,3,3,5,0
TX_101703,USR_465,BCP,2026-07-01 07:49:05,100.77,Yape,Casinos,Miraflores,-12.05375,-77.09657,3.64,0,1,7,2,0
TX_101704,USR_429,Scotiabank,2026-07-14 07:03:05,106.09,Tarjeta de Credito,Otros,Lima,-12.11836,-77.04147,5.18,0,2,7,1,0
TX_101705,USR_206,Interbank,2026-06-28 11:02:05,286.39,Tarjeta de Credito,Casinos,Los Olivos,-12.05359,-77.01519,3.48,0,2,11,6,0
